Date,BTC,ETH,NEO,XRP,BCH,DASH,BCC,ETC,MIOTA,LTC,XMR,XEM,NMR,STRAT,WAVES
May 09 2015,243.77,0,0,0.007492,0,2.77,0,0,0,1.48,0.491100,0.000155,0,0,0
May 08 2015,237.20,0,0,0.007531,0,2.81,0,0,0,1.45,0.474257,0.000156,0,0,0
May 07 2015,229.66,0,0,0.007787,0,2.82,0,0,0,1.39,0.458921,0.000142,0,0,0
May 06 2015,236.25,0,0,0.007920,0,2.85,0,0,0,1.41,0.471263,0.000141,0,0,0
May 05 2015,238.85,0,0,0.008017,0,2.88,0,0,0,1.41,0.468268,0.000151,0,0,0
May 04 2015,240.36,0,0,0.008057,0,2.71,0,0,0,1.43,0.498803,0.000149,0,0,0
May 03 2015,234.88,0,0,0.008036,0,2.75,0,0,0,1.42,0.495055,0.000155,0,0,0
May 02 2015,232.34,0,0,0.008020,0,2.74,0,0,0,1.41,0.500167,0.000153,0,0,0
May 01 2015,235.94,0,0,0.008035,0,2.97,0,0,0,1.44,0.502925,0.000157,0,0,0
Apr 30 2015,225.69,0,0,0.007857,0,2.97,0,0,0,1.36,0.492440,0.000147,0,0,0
Apr 29 2015,225.59,0,0,0.007633,0,3.02,0,0,0,1.36,0.484513,0.000149,0,0,0
Apr 28 2015,228.97,0,0,0.007764,0,2.99,0,0,0,1.38,0.566098,0.000160,0,0,0
Apr 27 2015,219.43,0,0,0.007742,0,3.05,0,0,0,1.32,0.556476,0.000134,0,0,0
Apr 26 2015,226.41,0,0,0.008290,0,3.10,0,0,0,1.40,0.563681,0.000140,0,0,0
Apr 25 2015,231.24,0,0,0.008080,0,3.19,0,0,0,1.42,0.572382,0.000149,0,0,0
Apr 24 2015,235.97,0,0,0.008018,0,3.63,0,0,0,1.46,0.596757,0.000137,0,0,0
Apr 23 2015,234.05,0,0,0.008027,0,3.25,0,0,0,1.46,0.576870,0.000138,0,0,0
Apr 22 2015,235.60,0,0,0.007975,0,2.89,0,0,0,1.43,0.631823,0.000137,0,0,0
Apr 21 2015,224.62,0,0,0.007933,0,2.65,0,0,0,1.41,0.681760,0.000133,0,0,0
Apr 20 2015,222.61,0,0,0.007841,0,2.80,0,0,0,1.38,0.662429,0.000147,0,0,0
Apr 19 2015,223.46,0,0,0.007899,0,2.93,0,0,0,1.41,0.692310,0.000141,0,0,0
Apr 18 2015,222.85,0,0,0.008042,0,2.83,0,0,0,1.41,0.658119,0.000167,0,0,0
Apr 17 2015,228.57,0,0,0.008014,0,3.01,0,0,0,1.42,0.678462,0.000168,0,0,0
Apr 16 2015,223.92,0,0,0.007955,0,3.02,0,0,0,1.38,0.673035,0.000155,0,0,0
Apr 15 2015,219.07,0,0,0.008160,0,3.10,0,0,0,1.38,0.656590,0.000156,0,0,0
Apr 14 2015,224.76,0,0,0.008193,0,3.19,0,0,0,1.38,0.697815,0.000139,0,0,0
Apr 13 2015,235.95,0,0,0.008612,0,3.31,0,0,0,1.47,0.800405,0.000146,0,0,0
Apr 12 2015,236.53,0,0,0.008299,0,3.34,0,0,0,1.46,0.826843,0.000163,0,0,0
Apr 11 2015,236.02,0,0,0.008515,0,3.24,0,0,0,1.52,0.804529,0.000175,0,0,0
Apr 10 2015,243.69,0,0,0.008776,0,3.42,0,0,0,1.59,0.759481,0.000224,0,0,0
Apr 09 2015,244.75,0,0,0.009192,0,3.68,0,0,0,1.62,0.755325,0.000228,0,0,0
Apr 08 2015,253.06,0,0,0.009067,0,3.77,0,0,0,1.67,0.818747,0.000245,0,0,0
Apr 07 2015,255.27,0,0,0.008775,0,4.09,0,0,0,1.69,0.788578,0.000288,0,0,0
Apr 06 2015,260.72,0,0,0.008749,0,4.17,0,0,0,1.70,0.877685,0.000232,0,0,0
Apr 05 2015,253.76,0,0,0.008847,0,4.12,0,0,0,1.68,0.857369,0.000272,0,0,0
Apr 04 2015,254.29,0,0,0.008717,0,4.36,0,0,0,1.70,0.940243,0.000310,0,0,0
Apr 03 2015,253.07,0,0,0.007905,0,4.52,0,0,0,1.68,0.977708,0.000309,0,0,0
Apr 02 2015,247.09,0,0,0.007666,0,3.82,0,0,0,1.67,1.01,0.000242,0,0,0
Apr 01 2015,244.22,0,0,0.007772,0,4.02,0,0,0,1.65,0.907474,0.000400,0,0,0
Mar 31 2015,247.45,0,0,0.008452,0,4.34,0,0,0,1.67,0.870559,0,0,0,0
Mar 30 2015,242.88,0,0,0.008499,0,4.60,0,0,0,1.66,0.718821,0,0,0,0
Mar 29 2015,252.74,0,0,0.008851,0,5.03,0,0,0,1.70,0.806605,0,0,0,0
Mar 28 2015,246.97,0,0,0.008888,0,4.75,0,0,0,1.68,0.779336,0,0,0,0
Mar 27 2015,248.57,0,0,0.008764,0,4.99,0,0,0,1.69,0.744401,0,0,0,0
Mar 26 2015,246.28,0,0,0.009115,0,5.28,0,0,0,1.67,0.767811,0,0,0,0
Mar 25 2015,247.47,0,0,0.009764,0,5.08,0,0,0,1.65,0.706427,0,0,0,0
Mar 24 2015,266.58,0,0,0.010313,0,4.98,0,0,0,1.78,0.766937,0,0,0,0
Mar 23 2015,267.89,0,0,0.010198,0,4.61,0,0,0,1.80,0.775314,0,0,0,0
Mar 22 2015,259.92,0,0,0.010181,0,4.64,0,0,0,1.75,0.743241,0,0,0,0
Mar 21 2015,261.64,0,0,0.010445,0,3.69,0,0,0,1.77,0.642876,0,0,0,0
Mar 20 2015,260.96,0,0,0.010480,0,3.35,0,0,0,1.76,0.667179,0,0,0,0
Mar 19 2015,255.88,0,0,0.010594,0,3.11,0,0,0,1.74,0.646906,0,0,0,0
Mar 18 2015,285.07,0,0,0.010929,0,3.27,0,0,0,1.98,0.752673,0,0,0,0
Mar 17 2015,290.60,0,0,0.010966,0,3.31,0,0,0,2.03,0.806746,0,0,0,0
Mar 16 2015,285.69,0,0,0.010825,0,3.13,0,0,0,2.02,0.695199,0,0,0,0
Mar 15 2015,281.43,0,0,0.011095,0,2.92,0,0,0,1.99,0.674561,0,0,0,0
Mar 14 2015,284.44,0,0,0.010487,0,2.90,0,0,0,2.00,0.633491,0,0,0,0
Mar 13 2015,294.12,0,0,0.010352,0,3.08,0,0,0,2.04,0.678898,0,0,0,0
Mar 12 2015,296.13,0,0,0.010227,0,3.13,0,0,0,2.02,0.715490,0,0,0,0
Mar 11 2015,291.52,0,0,0.010087,0,3.05,0,0,0,2.01,0.792159,0,0,0,0
Mar 10 2015,289.86,0,0,0.010640,0,3.54,0,0,0,1.94,0.648228,0,0,0,0
Mar 09 2015,274.81,0,0,0.009963,0,3.39,0,0,0,1.89,0.489531,0,0,0,0
Mar 08 2015,276.43,0,0,0.010528,0,3.43,0,0,0,1.91,0.465570,0,0,0,0
Mar 07 2015,272.29,0,0,0.010858,0,3.34,0,0,0,1.89,0.486154,0,0,0,0
Mar 06 2015,275.60,0,0,0.011552,0,3.41,0,0,0,1.92,0.472445,0,0,0,0
Mar 05 2015,272.74,0,0,0.010056,0,3.50,0,0,0,1.92,0.413275,0,0,0,0
Mar 04 2015,281.99,0,0,0.010222,0,3.45,0,0,0,1.96,0.415367,0,0,0,0
Mar 03 2015,275.05,0,0,0.012191,0,3.63,0,0,0,1.94,0.428695,0,0,0,0
Mar 02 2015,260.36,0,0,0.012233,0,3.33,0,0,0,1.89,0.425727,0,0,0,0
Mar 01 2015,254.28,0,0,0.012992,0,3.24,0,0,0,1.85,0.427313,0,0,0,0
Feb 28 2015,253.52,0,0,0.013357,0,3.03,0,0,0,1.85,0.385549,0,0,0,0
Feb 27 2015,236.44,0,0,0.013294,0,2.73,0,0,0,1.80,0.357521,0,0,0,0
Feb 26 2015,237.34,0,0,0.013405,0,2.77,0,0,0,1.81,0.365299,0,0,0,0
Feb 25 2015,238.89,0,0,0.013403,0,2.94,0,0,0,1.83,0.335048,0,0,0,0
Feb 24 2015,239.00,0,0,0.013351,0,2.53,0,0,0,1.81,0.384864,0,0,0,0
Feb 23 2015,236.00,0,0,0.013124,0,2.55,0,0,0,1.80,0.314207,0,0,0,0
Feb 22 2015,244.54,0,0,0.013289,0,2.78,0,0,0,1.85,0.302750,0,0,0,0
Feb 21 2015,243.75,0,0,0.013462,0,2.74,0,0,0,1.85,0.305391,0,0,0,0
Feb 20 2015,240.25,0,0,0.013741,0,2.83,0,0,0,1.84,0.284644,0,0,0,0
Feb 19 2015,236.41,0,0,0.013806,0,2.80,0,0,0,1.83,0.249056,0,0,0,0
Feb 18 2015,243.78,0,0,0.014028,0,2.64,0,0,0,1.86,0.253632,0,0,0,0
Feb 17 2015,233.42,0,0,0.013751,0,2.76,0,0,0,1.79,0.251008,0,0,0,0
Feb 16 2015,234.82,0,0,0.013746,0,2.77,0,0,0,1.84,0.252583,0,0,0,0
Feb 15 2015,257.51,0,0,0.014941,0,2.89,0,0,0,1.94,0.279862,0,0,0,0
Feb 14 2015,235.53,0,0,0.014564,0,2.92,0,0,0,1.82,0.255242,0,0,0,0
Feb 13 2015,221.97,0,0,0.014031,0,2.82,0,0,0,1.76,0.250009,0,0,0,0
Feb 12 2015,219.21,0,0,0.013780,0,3.20,0,0,0,1.73,0.234869,0,0,0,0
Feb 11 2015,219.73,0,0,0.013643,0,2.48,0,0,0,1.76,0.244507,0,0,0,0
Feb 10 2015,220.28,0,0,0.014003,0,2.16,0,0,0,1.73,0.252897,0,0,0,0
Feb 09 2015,223.39,0,0,0.014430,0,1.84,0,0,0,1.79,0.258768,0,0,0,0
Feb 08 2015,227.69,0,0,0.014576,0,1.86,0,0,0,1.79,0.275459,0,0,0,0
Feb 07 2015,222.63,0,0,0.015186,0,1.80,0,0,0,1.76,0.270831,0,0,0,0
Feb 06 2015,216.92,0,0,0.014473,0,1.77,0,0,0,1.74,0.272327,0,0,0,0
Feb 05 2015,227.66,0,0,0.013503,0,1.83,0,0,0,1.79,0.289486,0,0,0,0
Feb 04 2015,227.51,0,0,0.013027,0,1.78,0,0,0,1.82,0.289054,0,0,0,0
Feb 03 2015,237.45,0,0,0.013658,0,1.93,0,0,0,1.87,0.300962,0,0,0,0
Feb 02 2015,226.49,0,0,0.014137,0,1.88,0,0,0,1.81,0.300810,0,0,0,0
Feb 01 2015,216.87,0,0,0.014286,0,1.61,0,0,0,1.88,0.283610,0,0,0,0
Jan 31 2015,226.44,0,0,0.014441,0,1.64,0,0,0,1.90,0.294042,0,0,0,0
Jan 30 2015,232.77,0,0,0.014691,0,1.64,0,0,0,1.91,0.306139,0,0,0,0
Jan 29 2015,233.35,0,0,0.014966,0,1.64,0,0,0,1.88,0.290276,0,0,0,0
Jan 28 2015,263.35,0,0,0.015836,0,1.82,0,0,0,2.09,0.319018,0,0,0,0
Jan 27 2015,273.17,0,0,0.016007,0,1.87,0,0,0,2.07,0.316540,0,0,0,0
Jan 26 2015,254.08,0,0,0.016586,0,1.81,0,0,0,2.25,0.315818,0,0,0,0
Jan 25 2015,247.35,0,0,0.016703,0,1.74,0,0,0,1.84,0.297115,0,0,0,0
Jan 24 2015,232.70,0,0,0.016720,0,1.60,0,0,0,1.43,0.279997,0,0,0,0
Jan 23 2015,233.52,0,0,0.017013,0,1.63,0,0,0,1.41,0.273993,0,0,0,0
Jan 22 2015,227.32,0,0,0.016700,0,1.60,0,0,0,1.37,0.261508,0,0,0,0
Jan 21 2015,211.38,0,0,0.016108,0,1.43,0,0,0,1.32,0.240656,0,0,0,0
Jan 20 2015,212.91,0,0,0.015947,0,1.36,0,0,0,1.34,0.253765,0,0,0,0
Jan 19 2015,211.47,0,0,0.015657,0,1.31,0,0,0,1.33,0.255703,0,0,0,0
Jan 18 2015,200.05,0,0,0.015386,0,1.22,0,0,0,1.30,0.248730,0,0,0,0
Jan 17 2015,207.83,0,0,0.016393,0,1.27,0,0,0,1.40,0.282024,0,0,0,0
Jan 16 2015,209.07,0,0,0.016449,0,1.29,0,0,0,1.28,0.260538,0,0,0,0
Jan 15 2015,176.90,0,0,0.014204,0,1.08,0,0,0,1.15,0.220121,0,0,0,0
Jan 14 2015,223.89,0,0,0.015611,0,1.34,0,0,0,1.55,0.300409,0,0,0,0
Jan 13 2015,267.39,0,0,0.018428,0,1.66,0,0,0,1.71,0.363763,0,0,0,0
Jan 12 2015,266.15,0,0,0.018782,0,1.64,0,0,0,1.72,0.378873,0,0,0,0
Jan 11 2015,274.61,0,0,0.019244,0,1.66,0,0,0,1.65,0.418943,0,0,0,0
Jan 10 2015,287.30,0,0,0.020623,0,1.73,0,0,0,1.97,0.425966,0,0,0,0
Jan 09 2015,282.38,0,0,0.020650,0,1.72,0,0,0,2.01,0.428426,0,0,0,0
Jan 08 2015,294.13,0,0,0.020843,0,1.71,0,0,0,2.12,0.472087,0,0,0,0
Jan 07 2015,286.08,0,0,0.020727,0,1.72,0,0,0,2.12,0.461614,0,0,0,0
Jan 06 2015,274.61,0,0,0.020325,0,1.67,0,0,0,2.08,0.421620,0,0,0,0
Jan 05 2015,265.08,0,0,0.018943,0,1.63,0,0,0,1.96,0.411376,0,0,0,0
Jan 04 2015,281.15,0,0,0.022100,0,1.72,0,0,0,2.11,0.466618,0,0,0,0
Jan 03 2015,314.85,0,0,0.024297,0,1.94,0,0,0,2.67,0.459173,0,0,0,0
Jan 02 2015,314.08,0,0,0.024377,0,1.94,0,0,0,2.70,0.473272,0,0,0,0
Jan 01 2015,320.44,0,0,0.024455,0,1.97,0,0,0,2.72,0.436241,0,0,0,0
Dec 31 2014,310.91,0,0,0.024194,0,1.89,0,0,0,2.70,0.486608,0,0,0,0
Dec 30 2014,312.72,0,0,0.024229,0,1.92,0,0,0,2.70,0.490338,0,0,0,0
Dec 29 2014,317.70,0,0,0.023778,0,1.95,0,0,0,2.73,0.564681,0,0,0,0
Dec 28 2014,316.16,0,0,0.024078,0,1.95,0,0,0,2.72,0.509646,0,0,0,0
Dec 27 2014,327.58,0,0,0.025299,0,2.03,0,0,0,2.78,0.432913,0,0,0,0
Dec 26 2014,319.15,0,0,0.024146,0,1.82,0,0,0,2.70,0.456171,0,0,0,0
Dec 25 2014,322.29,0,0,0.023388,0,1.92,0,0,0,2.74,0.422909,0,0,0,0
Dec 24 2014,334.38,0,0,0.023838,0,1.92,0,0,0,2.88,0.383242,0,0,0,0
Dec 23 2014,332.02,0,0,0.025555,0,1.90,0,0,0,2.89,0.345175,0,0,0,0
Dec 22 2014,321.07,0,0,0.024870,0,1.91,0,0,0,2.86,0.343896,0,0,0,0
Dec 21 2014,329.54,0,0,0.024225,0,1.98,0,0,0,2.91,0.338958,0,0,0,0
Dec 20 2014,317.62,0,0,0.023352,0,1.88,0,0,0,2.87,0.319682,0,0,0,0
Dec 19 2014,311.18,0,0,0.027975,0,1.82,0,0,0,2.81,0.316167,0,0,0,0
Dec 18 2014,319.79,0,0,0.026026,0,1.94,0,0,0,2.94,0.338177,0,0,0,0
Dec 17 2014,326.86,0,0,0.021553,0,1.98,0,0,0,3.01,0.347026,0,0,0,0
Dec 16 2014,345.67,0,0,0.018246,0,2.13,0,0,0,3.45,0.383263,0,0,0,0
Dec 15 2014,351.36,0,0,0.017115,0,2.24,0,0,0,3.48,0.386838,0,0,0,0
Dec 14 2014,346.73,0,0,0.016991,0,2.23,0,0,0,3.48,0.375254,0,0,0,0
Dec 13 2014,352.38,0,0,0.016374,0,2.27,0,0,0,3.49,0.375526,0,0,0,0
Dec 12 2014,350.83,0,0,0.016374,0,2.26,0,0,0,3.48,0.393799,0,0,0,0
Dec 11 2014,344.34,0,0,0.015885,0,2.23,0,0,0,3.49,0.387380,0,0,0,0
Dec 10 2014,352.20,0,0,0.015071,0,2.26,0,0,0,3.52,0.391179,0,0,0,0
Dec 09 2014,361.89,0,0,0.013418,0,2.29,0,0,0,3.66,0.448309,0,0,0,0
Dec 08 2014,374.96,0,0,0.014793,0,2.38,0,0,0,3.71,0.470613,0,0,0,0
Dec 07 2014,374.84,0,0,0.014406,0,2.36,0,0,0,3.62,0.443451,0,0,0,0
Dec 06 2014,376.76,0,0,0.013771,0,2.37,0,0,0,3.62,0.427467,0,0,0,0
Dec 05 2014,369.44,0,0,0.013336,0,2.33,0,0,0,3.59,0.455063,0,0,0,0
Dec 04 2014,375.72,0,0,0.013137,0,2.43,0,0,0,3.61,0.508874,0,0,0,0
Dec 03 2014,381.72,0,0,0.013164,0,2.43,0,0,0,3.63,0.528122,0,0,0,0
Dec 02 2014,379.25,0,0,0.012587,0,2.36,0,0,0,3.58,0.473696,0,0,0,0
Dec 01 2014,378.25,0,0,0.011204,0,2.38,0,0,0,3.58,0.567864,0,0,0,0
Nov 30 2014,375.51,0,0,0.013977,0,2.40,0,0,0,3.59,0.571386,0,0,0,0
Nov 29 2014,376.15,0,0,0.015160,0,2.38,0,0,0,3.60,0.564320,0,0,0,0
Nov 28 2014,369.37,0,0,0.014201,0,2.33,0,0,0,3.56,0.557097,0,0,0,0
Nov 27 2014,370.50,0,0,0.011004,0,2.39,0,0,0,3.57,0.560613,0,0,0,0
Nov 26 2014,376.02,0,0,0.009742,0,2.37,0,0,0,3.57,0.582570,0,0,0,0
Nov 25 2014,376.89,0,0,0.008561,0,2.31,0,0,0,3.62,0.531602,0,0,0,0
Nov 24 2014,366.95,0,0,0.008595,0,2.30,0,0,0,3.59,0.526050,0,0,0,0
Nov 23 2014,353.18,0,0,0.007669,0,2.26,0,0,0,3.52,0.535661,0,0,0,0
Nov 22 2014,351.60,0,0,0.006591,0,2.22,0,0,0,3.50,0.533662,0,0,0,0
Nov 21 2014,357.88,0,0,0.006072,0,2.26,0,0,0,3.61,0.516995,0,0,0,0
Nov 20 2014,380.31,0,0,0.005693,0,2.37,0,0,0,3.81,0.558639,0,0,0,0
Nov 19 2014,373.90,0,0,0.005424,0,2.37,0,0,0,3.78,0.596995,0,0,0,0
Nov 18 2014,387.79,0,0,0.005337,0,2.33,0,0,0,3.88,0.586133,0,0,0,0
Nov 17 2014,388.35,0,0,0.005181,0,2.73,0,0,0,3.88,0.651929,0,0,0,0
Nov 16 2014,374.73,0,0,0.005039,0,2.48,0,0,0,3.84,0.638882,0,0,0,0
Nov 15 2014,399.65,0,0,0.005206,0,2.42,0,0,0,3.99,0.692307,0,0,0,0
Nov 14 2014,418.42,0,0,0.005022,0,2.56,0,0,0,4.09,0.700665,0,0,0,0
Nov 13 2014,427.27,0,0,0.005128,0,2.66,0,0,0,4.13,0.735674,0,0,0,0
Nov 12 2014,367.99,0,0,0.004897,0,2.43,0,0,0,3.68,0.718542,0,0,0,0
Nov 11 2014,365.86,0,0,0.004896,0,2.54,0,0,0,3.70,0.734491,0,0,0,0
Nov 10 2014,362.26,0,0,0.004920,0,2.98,0,0,0,3.63,0.716670,0,0,0,0
Nov 09 2014,345.38,0,0,0.004904,0,2.73,0,0,0,3.55,0.643598,0,0,0,0
Nov 08 2014,342.15,0,0,0.004877,0,2.13,0,0,0,3.56,0.619835,0,0,0,0
Nov 07 2014,349.82,0,0,0.004878,0,1.99,0,0,0,3.65,0.590278,0,0,0,0
Nov 06 2014,339.46,0,0,0.004861,0,1.75,0,0,0,3.64,0.570834,0,0,0,0
Nov 05 2014,330.68,0,0,0.004806,0,1.65,0,0,0,3.59,0.547942,0,0,0,0
Nov 04 2014,327.16,0,0,0.004809,0,1.62,0,0,0,3.58,0.575828,0,0,0,0
Nov 03 2014,325.57,0,0,0.004658,0,1.66,0,0,0,3.59,0.577925,0,0,0,0
Nov 02 2014,326.07,0,0,0.004674,0,1.67,0,0,0,3.58,0.586417,0,0,0,0
Nov 01 2014,338.65,0,0,0.004865,0,1.79,0,0,0,3.76,0.607123,0,0,0,0
Oct 31 2014,345.01,0,0,0.004887,0,1.78,0,0,0,3.78,0.613690,0,0,0,0
Oct 30 2014,335.71,0,0,0.004774,0,1.61,0,0,0,3.73,0.632047,0,0,0,0
Oct 29 2014,357.09,0,0,0.004840,0,1.89,0,0,0,3.85,0.687775,0,0,0,0
Oct 28 2014,353.21,0,0,0.004890,0,1.92,0,0,0,3.81,0.704975,0,0,0,0
Oct 27 2014,354.78,0,0,0.004546,0,1.93,0,0,0,3.72,0.697623,0,0,0,0
Oct 26 2014,347.49,0,0,0.004720,0,1.92,0,0,0,3.67,0.740260,0,0,0,0
Oct 25 2014,358.61,0,0,0.005083,0,2.03,0,0,0,3.75,0.763826,0,0,0,0
Oct 24 2014,358.59,0,0,0.005143,0,2.10,0,0,0,3.74,0.842075,0,0,0,0
Oct 23 2014,382.96,0,0,0.005185,0,2.07,0,0,0,3.85,0.942326,0,0,0,0
Oct 22 2014,386.12,0,0,0.005190,0,2.07,0,0,0,3.94,0.956909,0,0,0,0
Oct 21 2014,382.42,0,0,0.005072,0,2.10,0,0,0,3.91,0.952061,0,0,0,0
Oct 20 2014,389.23,0,0,0.004945,0,2.26,0,0,0,3.98,0.995676,0,0,0,0
Oct 19 2014,391.25,0,0,0.004964,0,2.29,0,0,0,4.06,0.965568,0,0,0,0
Oct 18 2014,383.98,0,0,0.004904,0,2.28,0,0,0,3.99,0.973584,0,0,0,0
Oct 17 2014,382.76,0,0,0.004855,0,2.18,0,0,0,3.99,0.998718,0,0,0,0
Oct 16 2014,394.52,0,0,0.004825,0,2.07,0,0,0,4.06,0.986954,0,0,0,0
Oct 15 2014,400.95,0,0,0.004872,0,2.07,0,0,0,4.08,1.08,0,0,0,0
Oct 14 2014,391.69,0,0,0.004794,0,2.57,0,0,0,3.86,1.10,0,0,0,0
Oct 13 2014,377.92,0,0,0.004853,0,2.13,0,0,0,3.85,1.08,0,0,0,0
Oct 12 2014,362.61,0,0,0.004754,0,2.16,0,0,0,3.78,1.08,0,0,0,0
Oct 11 2014,361.36,0,0,0.004873,0,2.24,0,0,0,3.80,1.14,0,0,0,0
Oct 10 2014,364.69,0,0,0.004824,0,2.39,0,0,0,3.90,1.10,0,0,0,0
Oct 09 2014,352.75,0,0,0.004787,0,2.33,0,0,0,3.91,1.09,0,0,0,0
Oct 08 2014,336.12,0,0,0.004769,0,2.12,0,0,0,3.86,1.00,0,0,0,0
Oct 07 2014,330.58,0,0,0.004731,0,2.25,0,0,0,3.81,0.980493,0,0,0,0
Oct 06 2014,320.39,0,0,0.004777,0,2.25,0,0,0,3.70,0.878679,0,0,0,0
Oct 05 2014,328.92,0,0,0.004935,0,2.24,0,0,0,3.94,0.977117,0,0,0,0
Oct 04 2014,359.89,0,0,0.005024,0,2.40,0,0,0,4.17,1.09,0,0,0,0
Oct 03 2014,375.18,0,0,0.004876,0,2.44,0,0,0,4.32,1.18,0,0,0,0
Oct 02 2014,383.99,0,0,0.004755,0,2.46,0,0,0,4.43,1.22,0,0,0,0
Oct 01 2014,387.43,0,0,0.004645,0,2.70,0,0,0,4.47,1.21,0,0,0,0
Sep 30 2014,376.09,0,0,0.004705,0,2.86,0,0,0,4.25,1.16,0,0,0,0
Sep 29 2014,376.93,0,0,0.005279,0,2.90,0,0,0,4.24,1.22,0,0,0,0
Sep 28 2014,399.47,0,0,0.004706,0,2.84,0,0,0,4.42,1.31,0,0,0,0
Sep 27 2014,403.56,0,0,0.004607,0,2.88,0,0,0,4.43,1.38,0,0,0,0
Sep 26 2014,411.43,0,0,0.004722,0,3.00,0,0,0,4.51,1.40,0,0,0,0
Sep 25 2014,423.16,0,0,0.004670,0,3.34,0,0,0,4.67,1.50,0,0,0,0
Sep 24 2014,435.75,0,0,0.004610,0,3.42,0,0,0,4.74,1.46,0,0,0,0
Sep 23 2014,402.09,0,0,0.004655,0,3.36,0,0,0,4.24,1.26,0,0,0,0
Sep 22 2014,399.10,0,0,0.004561,0,2.97,0,0,0,4.25,1.27,0,0,0,0
Sep 21 2014,408.08,0,0,0.004768,0,3.18,0,0,0,4.26,1.27,0,0,0,0
Sep 20 2014,394.67,0,0,0.004942,0,3.43,0,0,0,4.33,1.44,0,0,0,0
Sep 19 2014,424.10,0,0,0.005134,0,3.87,0,0,0,4.69,1.57,0,0,0,0
Sep 18 2014,456.86,0,0,0.005398,0,3.78,0,0,0,5.07,1.74,0,0,0,0
Sep 17 2014,465.86,0,0,0.005123,0,3.33,0,0,0,5.09,1.84,0,0,0,0
Sep 16 2014,474.86,0,0,0.005072,0,3.09,0,0,0,5.17,1.90,0,0,0,0
Sep 15 2014,477.76,0,0,0.005127,0,2.80,0,0,0,5.40,1.82,0,0,0,0
Sep 14 2014,479.12,0,0,0.004706,0,2.88,0,0,0,5.45,1.85,0,0,0,0
Sep 13 2014,477.79,0,0,0.004708,0,2.85,0,0,0,5.39,1.88,0,0,0,0
Sep 12 2014,479.58,0,0,0.004746,0,2.81,0,0,0,5.46,1.94,0,0,0,0
Sep 11 2014,479.62,0,0,0.004751,0,2.82,0,0,0,5.34,1.97,0,0,0,0
Sep 10 2014,475.48,0,0,0.004722,0,2.91,0,0,0,5.06,1.77,0,0,0,0
Sep 09 2014,474.88,0,0,0.004710,0,2.78,0,0,0,5.09,1.88,0,0,0,0
Sep 08 2014,481.81,0,0,0.004702,0,2.90,0,0,0,5.16,1.88,0,0,0,0
Sep 07 2014,485.13,0,0,0.004796,0,2.98,0,0,0,4.99,1.94,0,0,0,0
Sep 06 2014,483.34,0,0,0.004874,0,2.84,0,0,0,4.97,1.98,0,0,0,0
Sep 05 2014,489.67,0,0,0.004805,0,3.09,0,0,0,5.17,2.05,0,0,0,0
Sep 04 2014,477.68,0,0,0.004776,0,2.66,0,0,0,4.87,2.03,0,0,0,0
Sep 03 2014,476.87,0,0,0.004646,0,2.32,0,0,0,4.82,1.95,0,0,0,0
Sep 02 2014,474.48,0,0,0.005024,0,2.27,0,0,0,4.71,2.05,0,0,0,0
Sep 01 2014,477.79,0,0,0.004886,0,2.40,0,0,0,4.86,2.17,0,0,0,0
Aug 31 2014,502.90,0,0,0.004958,0,2.44,0,0,0,5.21,2.43,0,0,0,0
Aug 30 2014,508.59,0,0,0.005017,0,2.55,0,0,0,5.36,2.21,0,0,0,0
Aug 29 2014,508.43,0,0,0.005064,0,2.38,0,0,0,5.29,2.18,0,0,0,0
Aug 28 2014,510.88,0,0,0.005019,0,2.29,0,0,0,5.39,2.00,0,0,0,0
Aug 27 2014,512.19,0,0,0.004838,0,2.72,0,0,0,5.55,2.01,0,0,0,0
Aug 26 2014,502.54,0,0,0.004974,0,2.69,0,0,0,5.20,2.09,0,0,0,0
Aug 25 2014,508.22,0,0,0.005153,0,3.09,0,0,0,5.40,1.95,0,0,0,0
Aug 24 2014,498.29,0,0,0.005017,0,2.99,0,0,0,4.89,1.81,0,0,0,0
Aug 23 2014,513.39,0,0,0.005093,0,3.17,0,0,0,5.24,1.78,0,0,0,0
Aug 22 2014,517.58,0,0,0.005115,0,3.37,0,0,0,5.80,1.82,0,0,0,0
Aug 21 2014,510.45,0,0,0.005255,0,3.80,0,0,0,5.46,1.84,0,0,0,0
Aug 20 2014,485.07,0,0,0.005050,0,3.36,0,0,0,4.72,1.66,0,0,0,0
Aug 19 2014,461.48,0,0,0.004979,0,1.55,0,0,0,3.71,1.45,0,0,0,0
Aug 18 2014,491.51,0,0,0.005179,0,2.36,0,0,0,4.35,1.47,0,0,0,0
Aug 17 2014,519.14,0,0,0.005411,0,2.94,0,0,0,4.97,1.60,0,0,0,0
Aug 16 2014,497.83,0,0,0.005412,0,3.64,0,0,0,5.05,1.59,0,0,0,0
Aug 15 2014,511.14,0,0,0.005248,0,4.09,0,0,0,5.06,1.78,0,0,0,0
Aug 14 2014,546.18,0,0,0.004969,0,4.87,0,0,0,5.04,1.91,0,0,0,0
Aug 13 2014,570.38,0,0,0.005045,0,5.02,0,0,0,5.65,2.00,0,0,0,0
Aug 12 2014,576.51,0,0,0.005213,0,5.07,0,0,0,6.06,2.08,0,0,0,0
Aug 11 2014,591.28,0,0,0.004975,0,5.72,0,0,0,6.96,2.04,0,0,0,0
